"id","list","added_date","added_by","threat_type","notes"
1,"101nitro.com
1111sale.us
15dfjkbvdf.club
17ebook.com
1month-premium.com
1nitro.club
1ownandfresh1.com
1payxperxinst1.com
1redirb.com
1ts11.top
1tvv.ru
1wat.ru
2012-drakon.ru
2012-god.ru
2015-god-kozy.ru
1952,discord1-nitr0.xyz,"2025-05-23 15:57:04",system,malicious,
1953,discord2020.com,"2025-05-23 15:57:04",system,malicious,
1954,discord2022.com,"2025-05-23 15:57:04",system,malicious,
1955,discord24.online,"2025-05-23 15:57:04",system,malicious,
1956,discord24.ru,"2025-05-23 15:57:04",system,malicious,
1957,discord2fa.com,"2025-05-23 15:57:04",system,malicious,
1958,discord404.com,"2025-05-23 15:57:04",system,malicious,
1959,discord4nitro.com,"2025-05-23 15:57:04",system,malicious,
1960,discorda.com,"2025-05-23 15:57:04",system,malicious,
1961,discorda.xyz,"2025-05-23 15:57:04",system,malicious,
1962,discordaap.com,"2025-05-23 15:57:04",system,malicious,
1963,discordaapp.ga,"2025-05-23 15:57:04",system,malicious,
1964,discordacademy-exam.com,"2025-05-23 15:57:04",system,malicious,
1965,discordacademy-moderator.com,"2025-05-23 15:57:04",system,malicious,
1966,discordacademy-mods.com,"2025-05-23 15:57:04",system,malicious,
1967,discordacademy.net,"2025-05-23 15:57:04",system,malicious,
1968,discordacademy.site,"2025-05-23 15:57:04",system,malicious,
1969,discordacademyapp.com,"2025-05-23 15:57:04",system,malicious,
1970,discordacademyforms.com,"2025-05-23 15:57:04",system,malicious,
1971,discordacc2.repl.co,"2025-05-23 15:57:04",system,malicious,
1972,discordaccs.xyz,"2025-05-23 15:57:04",system,malicious,
1973,discordadp.com,"2025-05-23 15:57:04",system,malicious,
1974,discordadpp.com,"2025-05-23 15:57:04",system,malicious,
1975,discordaepp.com,"2025-05-23 15:57:04",system,malicious,
1976,discordairdrop.com,"2025-05-23 15:57:04",system,malicious,
1977,discordalt4.repl.co,"2025-05-23 15:57:04",system,malicious,
1978,discordalt5.repl.co,"2025-05-23 15:57:04",system,malicious,
1979,discordalts293.repl.co,"2025-05-23 15:57:04",system,malicious,
1980,discordaoo.com,"2025-05-23 15:57:04",system,malicious,
1981,discordaop.com,"2025-05-23 15:57:04",system,malicious,
1982,discordapi.online,"2025-05-23 15:57:04",system,malicious,
1983,discordapi.xyz,"2025-05-23 15:57:04",system,malicious,
1984,discordapp-academy.com,"2025-05-23 15:57:04",system,malicious,
1985,discordapp-academy.info,"2025-05-23 15:57:04",system,malicious,
1986,discordapp-applications.com,"2025-05-23 15:57:04",system,malicious,
1987,discordapp-events.com,"2025-05-23 15:57:04",system,malicious,
1988,discordapp-forms.com,"2025-05-23 15:57:04",system,malicious,
1989,discordapp-formulary.com,"2025-05-23 15:57:04",system,malicious,
1990,discordapp-hypesquad.com,"2025-05-23 15:57:04",system,malicious,
1991,discordapp-moderator.com,"2025-05-23 15:57:04",system,malicious,
1992,discordapp-moderator.info,"2025-05-23 15:57:04",system,malicious,
1993,discordapp-moderators.club,"2025-05-23 15:57:04",system,malicious,
1994,discordapp-moderators.com,"2025-05-23 15:57:04",system,malicious,
1995,discordapp-official.com,"2025-05-23 15:57:04",system,malicious,
1996,discordapp-supporter.com,"2025-05-23 15:57:04",system,malicious,
1997,discordapp.best,"2025-05-23 15:57:04",system,malicious,
1998,discordapp.biz,"2025-05-23 15:57:04",system,malicious,
1999,discordapp.cc,"2025-05-23 15:57:04",system,malicious,
2000,discordapp.cf,"2025-05-23 15:57:04",system,malicious,
2001,discordapp.chat,"2025-05-23 15:57:04",system,malicious,
2002,discordapp.click,"2025-05-23 15:57:04",system,malicious,
2003,discordapp.cloud,"2025-05-23 15:57:04",system,malicious,
2004,discordapp.co,"2025-05-23 15:57:04",system,malicious,
2005,discordapp.co.uk,"2025-05-23 15:57:04",system,malicious,
2006,discordapp.code,"2025-05-23 15:57:04",system,malicious,
2007,discordapp.codes,"2025-05-23 15:57:04",system,malicious,
2008,discordapp.download,"2025-05-23 15:57:04",system,malicious,
2009,discordapp.eu,"2025-05-23 15:57:04",system,malicious,
2010,discordapp.gg,"2025-05-23 15:57:04",system,malicious,
2011,discordapp.gift,"2025-05-23 15:57:04",system,malicious,
2012,discordapp.gifts,"2025-05-23 15:57:04",system,malicious,
2013,discordapp.help,"2025-05-23 15:57:04",system,malicious,
2014,discordapp.info,"2025-05-23 15:57:04",system,malicious,
2015,discordapp.ir,"2025-05-23 15:57:04",system,malicious,
2016,discordapp.live,"2025-05-23 15:57:04",system,malicious,
2017,discordapp.market,"2025-05-23 15:57:04",system,malicious,
2018,discordapp.one,"2025-05-23 15:57:04",system,malicious,
2019,discordapp.org,"2025-05-23 15:57:04",system,malicious,
2020,discordapp.pages.dev,"2025-05-23 15:57:04",system,malicious,
2021,discordapp.pw,"2025-05-23 15:57:04",system,malicious,
2022,discordapp.rest,"2025-05-23 15:57:04",system,malicious,
2023,discordapp.rip,"2025-05-23 15:57:04",system,malicious,
2024,discordapp.ru.com,"2025-05-23 15:57:04",system,malicious,
2025,discordapp.sa.com,"2025-05-23 15:57:04",system,malicious,
2026,discordapp.shop,"2025-05-23 15:57:04",system,malicious,
2027,discordapp.site,"2025-05-23 15:57:04",system,malicious,
2028,discordapp.social,"2025-05-23 15:57:04",system,malicious,
2029,discordapp.store,"2025-05-23 15:57:04",system,malicious,
2030,discordapp.su,"2025-05-23 15:57:04",system,malicious,
2031,discordapp.support,"2025-05-23 15:57:04",system,malicious,
2032,discordapp.top,"2025-05-23 15:57:04",system,malicious,
2033,discordapp.us,"2025-05-23 15:57:04",system,malicious,
2034,discordapp.vercel.app,"2025-05-23 15:57:04",system,malicious,
2035,discordapp.vip,"2025-05-23 15:57:04",system,malicious,
2036,discordapp.ws,"2025-05-23 15:57:04",system,malicious,
2037,discordappdownload.com,"2025-05-23 15:57:04",system,malicious,
2038,discordappi.com,"2025-05-23 15:57:04",system,malicious,
2039,discordappi.fun,"2025-05-23 15:57:04",system,malicious,
2040,discordappinvite.com,"2025-05-23 15:57:04",system,malicious,
2041,discordapplication.bond,"2025-05-23 15:57:04",system,malicious,
2042,discordapplication.cf,"2025-05-23 15:57:04",system,malicious,
2043,discordapplication.cfd,"2025-05-23 15:57:04",system,malicious,
2044,discordapplication.com,"2025-05-23 15:57:04",system,malicious,
2045,discordapplication.xyz,"2025-05-23 15:57:04",system,malicious,
2046,discordapplications.co.uk,"2025-05-23 15:57:04",system,malicious,
2047,discordapplications.com,"2025-05-23 15:57:04",system,malicious,
2048,discordapply.com,"2025-05-23 15:57:04",system,malicious,
2049,discordappnittro.com,"2025-05-23 15:57:04",system,malicious,
2050,discordappnittro.ru,"2025-05-23 15:57:04",system,malicious,
2051,discordappo.com,"2025-05-23 15:57:04",system,malicious,
2052,discordappp.com,"2025-05-23 15:57:04",system,malicious,
2053,discordappp.net,"2025-05-23 15:57:04",system,malicious,
2054,discordappporn.chat,"2025-05-23 15:57:04",system,malicious,
2055,discordapps.co,"2025-05-23 15:57:04",system,malicious,
2056,discordapps.gift,"2025-05-23 15:57:04",system,malicious,
2057,discordapps.gifts,"2025-05-23 15:57:04",system,malicious,
2058,discordapps.ru,"2025-05-23 15:57:04",system,malicious,
2059,discordapps.tk,"2025-05-23 15:57:04",system,malicious,
2060,discordappss.com,"2025-05-23 15:57:04",system,malicious,
2061,discordaqp.com,"2025-05-23 15:57:04",system,malicious,
2062,discordaqq.com,"2025-05-23 15:57:04",system,malicious,
2063,discordaspp.com,"2025-05-23 15:57:04",system,malicious,
2064,discordassistant.com,"2025-05-23 15:57:04",system,malicious,
2065,discordatapp.com,"2025-05-23 15:57:04",system,malicious,
2066,discordazpp.com,"2025-05-23 15:57:04",system,malicious,
2067,discordbadge.com,"2025-05-23 15:57:04",system,malicious,
2068,discordbag.xyz,"2025-05-23 15:57:04",system,malicious,
2069,discordbagequiz.cf,"2025-05-23 15:57:04",system,malicious,
2070,discordban.com,"2025-05-23 15:57:04",system,malicious,
2071,discordban.org,"2025-05-23 15:57:04",system,malicious,
2072,discordbasement.com,"2025-05-23 15:57:04",system,malicious,
2073,discordbeta.com,"2025-05-23 15:57:04",system,malicious,
2074,discordbetter.app,"2025-05-23 15:57:04",system,malicious,
2075,discordbonus.fun,"2025-05-23 15:57:04",system,malicious,
2076,discordboost.net,"2025-05-23 15:57:04",system,malicious,
2077,discordbooster.com,"2025-05-23 15:57:04",system,malicious,
2078,discordboosts.shop,"2025-05-23 15:57:04",system,malicious,
2079,discordbot.click,"2025-05-23 15:57:04",system,malicious,
2080,discordbothost.com,"2025-05-23 15:57:04",system,malicious,
2081,discordbotist.com,"2025-05-23 15:57:04",system,malicious,
2082,discordbots.app,"2025-05-23 15:57:04",system,malicious,
2083,discordbox.xyz,"2025-05-23 15:57:04",system,malicious,
2084,discordbr.com,"2025-05-23 15:57:04",system,malicious,
2085,discordbrl.com,"2025-05-23 15:57:04",system,malicious,
2086,discordbug.com,"2025-05-23 15:57:04",system,malicious,
2087,discordbugs.com,"2025-05-23 15:57:04",system,malicious,
2088,discordc-nitro.com,"2025-05-23 15:57:04",system,malicious,
2089,discordc.com,"2025-05-23 15:57:04",system,malicious,
2090,discordc.gift,"2025-05-23 15:57:04",system,malicious,
2091,discordc.gifts,"2025-05-23 15:57:04",system,malicious,
2092,discordc.space,"2025-05-23 15:57:04",system,malicious,
2093,discordcanary.com,"2025-05-23 15:57:04",system,malicious,
2094,discordcdn.sa.com,"2025-05-23 15:57:04",system,malicious,
2095,discordcdn.xyz,"2025-05-23 15:57:04",system,malicious,
2096,discordcgift.cf,"2025-05-23 15:57:04",system,malicious,
2097,discordcharity.org,"2025-05-23 15:57:04",system,malicious,
2098,discordcheats.net,"2025-05-23 15:57:04",system,malicious,
2099,discordchristmas.com,"2025-05-23 15:57:04",system,malicious,
2100,discordchristmas.gifts,"2025-05-23 15:57:04",system,malicious,
2101,discordchristmaspromo.com,"2025-05-23 15:57:04",system,malicious,
2102,discordchristmaspromo.gifts,"2025-05-23 15:57:04",system,malicious,
2103,discordcift.xyz,"2025-05-23 15:57:04",system,malicious,
2104,discordclaim.com,"2025-05-23 15:57:04",system,malicious,
2105,discordclaim.fun,"2025-05-23 15:57:04",system,malicious,
2106,discordclaim.xyz,"2025-05-23 15:57:04",system,malicious,
2107,discordclient.ml,"2025-05-23 15:57:04",system,malicious,
2108,discordclone.xyz,"2025-05-23 15:57:04",system,malicious,
2109,discordclub.com,"2025-05-23 15:57:04",system,malicious,
2110,discordcode.ru,"2025-05-23 15:57:04",system,malicious,
2111,discordcom.github.io,"2025-05-23 15:57:04",system,malicious,
2112,discordcomlogin.com,"2025-05-23 15:57:04",system,malicious,
2113,discordcommunity.club,"2025-05-23 15:57:04",system,malicious,
2114,discordcommunity.store,"2025-05-23 15:57:04",system,malicious,
2115,discordcommunity.xyz,"2025-05-23 15:57:04",system,malicious,
2116,discordcommunlty.com,"2025-05-23 15:57:04",system,malicious,
2117,discordcontests.com,"2025-05-23 15:57:04",system,malicious,
2118,discordcpp.com,"2025-05-23 15:57:04",system,malicious,
2119,discordcrasher.wtf,"2025-05-23 15:57:04",system,malicious,
2120,discordcreators.net,"2025-05-23 15:57:04",system,malicious,
2121,discordd.buzz,"2025-05-23 15:57:04",system,malicious,
2122,discordd.com,"2025-05-23 15:57:04",system,malicious,
2123,discordd.gg,"2025-05-23 15:57:04",system,malicious,
2124,discordd.gift,"2025-05-23 15:57:04",system,malicious,
2125,discordd.gq,"2025-05-23 15:57:04",system,malicious,
2126,discorddaapp.com,"2025-05-23 15:57:04",system,malicious,
2127,discorddev.com,"2025-05-23 15:57:04",system,malicious,
2128,discorddevelopment.com,"2025-05-23 15:57:04",system,malicious,
2129,discorddevelopment.nl,"2025-05-23 15:57:04",system,malicious,
2130,discorddevs.com,"2025-05-23 15:57:04",system,malicious,
2131,discorddiscord.com,"2025-05-23 15:57:04",system,malicious,
2132,discorddnitro.ru,"2025-05-23 15:57:04",system,malicious,
2133,discorddomains.com,"2025-05-23 15:57:04",system,malicious,
2134,discorddrop.com,"2025-05-23 15:57:04",system,malicious,
2135,discorde-app.club,"2025-05-23 15:57:04",system,malicious,
2136,discorde-app.com,"2025-05-23 15:57:04",system,malicious,
2137,discorde-gift.com,"2025-05-23 15:57:04",system,malicious,
2138,discorde-gift.net.ru,"2025-05-23 15:57:04",system,malicious,
2139,discorde-gift.online,"2025-05-23 15:57:04",system,malicious,
2140,discorde-gift.ru,"2025-05-23 15:57:04",system,malicious,
2141,discorde-gifte.com,"2025-05-23 15:57:04",system,malicious,
2142,discorde-gifts.club,"2025-05-23 15:57:04",system,malicious,
2143,discorde-gifts.com,"2025-05-23 15:57:04",system,malicious,
2144,discorde-nito.xyz,"2025-05-23 15:57:04",system,malicious,
2145,discorde-nitral.xyz,"2025-05-23 15:57:04",system,malicious,
2146,discorde-nitre.xyz,"2025-05-23 15:57:04",system,malicious,
2147,discorde-nitro.com,"2025-05-23 15:57:04",system,malicious,
2148,discorde-nitro.fun,"2025-05-23 15:57:04",system,malicious,
2149,discorde-nitro.xyz,"2025-05-23 15:57:04",system,malicious,
2150,discorde.com,"2025-05-23 15:57:04",system,malicious,
2151,discorde.gift,"2025-05-23 15:57:04",system,malicious,
2152,discorde.ru,"2025-05-23 15:57:04",system,malicious,
2153,discorde.xyz,"2025-05-23 15:57:04",system,malicious,
2154,discordegifts.com,"2025-05-23 15:57:04",system,malicious,
2155,discordenitro.com,"2025-05-23 15:57:04",system,malicious,
2156,discordenitro.site,"2025-05-23 15:57:04",system,malicious,
2157,discordepp.com,"2025-05-23 15:57:04",system,malicious,
2158,discordery.com,"2025-05-23 15:57:04",system,malicious,
2159,discordev.xyz,"2025-05-23 15:57:04",system,malicious,
2160,discordevent.co.vu,"2025-05-23 15:57:04",system,malicious,
2161,discordevent.com,"2025-05-23 15:57:04",system,malicious,
2162,discordevents-join.com,"2025-05-23 15:57:04",system,malicious,
2163,discordevents.cc,"2025-05-23 15:57:04",system,malicious,
2164,discordevents.co,"2025-05-23 15:57:04",system,malicious,
2165,discordevents.com,"2025-05-23 15:57:04",system,malicious,
2166,discordevents.ml,"2025-05-23 15:57:04",system,malicious,
2167,discordevents.net,"2025-05-23 15:57:04",system,malicious,
2168,discordevents.tk,"2025-05-23 15:57:04",system,malicious,
2169,discordevents.xyz,"2025-05-23 15:57:04",system,malicious,
2170,discordevs.org,"2025-05-23 15:57:04",system,malicious,
2171,discordf-steam.com,"2025-05-23 15:57:04",system,malicious,
2172,discordf.com,"2025-05-23 15:57:04",system,malicious,
2173,discordf.gift,"2025-05-23 15:57:04",system,malicious,
2174,discordfarsi.tk,"2025-05-23 15:57:04",system,malicious,
2175,discordfgift.ru.com,"2025-05-23 15:57:04",system,malicious,
2176,discordforcreators.com,"2025-05-23 15:57:04",system,malicious,
2177,discordform-moderator.com,"2025-05-23 15:57:04",system,malicious,
2178,discordforms-moderator.com,"2025-05-23 15:57:04",system,malicious,
2179,discordforms.com,"2025-05-23 15:57:04",system,malicious,
2180,discordformulary-academy.online,"2025-05-23 15:57:04",system,malicious,
2181,discordformulary.com,"2025-05-23 15:57:04",system,malicious,
2182,discordfree.club,"2025-05-23 15:57:04",system,malicious,
2183,discordfree.com,"2025-05-23 15:57:04",system,malicious,
2184,discordfree.ru,"2025-05-23 15:57:04",system,malicious,
2185,discordfreegift.ml,"2025-05-23 15:57:04",system,malicious,
2186,discordfreenitro.gq,"2025-05-23 15:57:04",system,malicious,
2187,discordfreenitro.pl,"2025-05-23 15:57:04",system,malicious,
2188,discordfreenitrogift.limited,"2025-05-23 15:57:04",system,malicious,
2189,discordfrnitro.site,"2025-05-23 15:57:04",system,malicious,
2190,discordfsteam.com,"2025-05-23 15:57:04",system,malicious,
2191,discordful.ru,"2025-05-23 15:57:04",system,malicious,
2192,discordfx.software,"2025-05-23 15:57:04",system,malicious,
2193,discordg.com.ru,"2025-05-23 15:57:04",system,malicious,
2194,discordg.link,"2025-05-23 15:57:04",system,malicious,
2195,discordg.ru,"2025-05-23 15:57:04",system,malicious,
2196,discordgame.com,"2025-05-23 15:57:04",system,malicious,
2197,discordgamelabs.com,"2025-05-23 15:57:04",system,malicious,
2198,discordgamers.co.uk,"2025-05-23 15:57:04",system,malicious,
2199,discordgenerator.com,"2025-05-23 15:57:04",system,malicious,
2200,discordget.com,"2025-05-23 15:57:04",system,malicious,
2201,discordgetnitro.xyz,"2025-05-23 15:57:04",system,malicious,
2202,discordgft.com,"2025-05-23 15:57:04",system,malicious,
2203,discordgft.ga,"2025-05-23 15:57:04",system,malicious,
2204,discordgft.ml,"2025-05-23 15:57:04",system,malicious,
2205,discordgg.com,"2025-05-23 15:57:04",system,malicious,
2206,discordgg.cz,"2025-05-23 15:57:04",system,malicious,
2207,discordgg.me,"2025-05-23 15:57:04",system,malicious,
2208,discordggifts.xyz,"2025-05-23 15:57:04",system,malicious,
2209,discordgif.com,"2025-05-23 15:57:04",system,malicious,
2210,discordgif.ru.com,"2025-05-23 15:57:04",system,malicious,
2211,discordgif.site,"2025-05-23 15:57:04",system,malicious,
2212,discordgifling.shop,"2025-05-23 15:57:04",system,malicious,
2213,discordgiflts.com,"2025-05-23 15:57:04",system,malicious,
2214,discordgift-nitro.com,"2025-05-23 15:57:04",system,malicious,
2215,discordgift.app,"2025-05-23 15:57:04",system,malicious,
2216,discordgift.cards,"2025-05-23 15:57:04",system,malicious,
2217,discordgift.cc,"2025-05-23 15:57:04",system,malicious,
2218,discordgift.club,"2025-05-23 15:57:04",system,malicious,
2219,discordgift.com,"2025-05-23 15:57:04",system,malicious,
2220,discordgift.info,"2025-05-23 15:57:04",system,malicious,
2221,discordgift.io,"2025-05-23 15:57:04",system,malicious,
2222,discordgift.me,"2025-05-23 15:57:04",system,malicious,
2223,discordgift.net.ru,"2025-05-23 15:57:04",system,malicious,
2224,discordgift.one,"2025-05-23 15:57:04",system,malicious,
2225,discordgift.org,"2025-05-23 15:57:04",system,malicious,
2226,discordgift.pw,"2025-05-23 15:57:04",system,malicious,
2227,discordgift.ru,"2025-05-23 15:57:04",system,malicious,
2228,discordgift.ru.com,"2025-05-23 15:57:04",system,malicious,
